x,y,posMix,collisionProbabilityPct
121,194,112,0.6988525390625
171,194,146,0.7049560546875
221,194,164,0.6988525390625
271,194,46,0.7049560546875
321,194,72,0.6988525390625
371,194,42,0.7049560546875
421,194,28,0.6988525390625
471,194,198,0.7049560546875
9,195,167,0.8880615234375
59,195,11,0.8880615234375
109,195,55,0.8880615234375
159,195,195,0.8880615234375
209,195,87,0.8880615234375
259,195,171,0.8880615234375
309,195,103,0.8880615234375
359,195,115,0.8880615234375
409,195,199,0.8880615234375
459,195,235,0.8880615234375
509,195,119,0.8880615234375
47,196,86,0.7049560546875
97,196,184,0.6988525390625
147,196,74,0.7049560546875
197,196,172,0.6988525390625
247,196,14,0.7049560546875
297,196,32,0.6988525390625
347,196,114,0.7049560546875
397,196,196,0.6988525390625
447,196,198,0.7049560546875
497,196,200,0.6988525390625
35,197,199,0.8880615234375
85,197,23,0.8880615234375
135,197,63,0.8880615234375
185,197,31,0.8880615234375
235,197,103,0.8880615234375
285,197,55,0.8880615234375
335,197,79,0.8880615234375
385,197,47,0.8880615234375
435,197,135,0.8880615234375
485,197,183,0.8880615234375
23,198,78,0.7049560546875
73,198,88,0.6988525390625
123,198,226,0.7049560546875
173,198,4,0.6988525390625
223,198,118,0.7049560546875
273,198,96,0.6988525390625
323,198,42,0.7049560546875
373,198,44,0.6988525390625
423,198,254,0.7049560546875
473,198,8,0.6988525390625
11,199,3,0.8880615234375
61,199,127,0.8880615234375
111,199,155,0.8880615234375
161,199,15,0.8880615234375
211,199,51,0.8880615234375
261,199,191,0.8880615234375
311,199,59,0.8880615234375
361,199,175,0.8880615234375
411,199,99,0.8880615234375
461,199,127,0.8880615234375
511,199,155,0.8880615234375
49,200,128,0.6988525390625
99,200,186,0.7049560546875
149,200,108,0.6988525390625
199,200,214,0.7049560546875
249,200,200,0.6988525390625
299,200,178,0.7049560546875
349,200,36,0.6988525390625
399,200,30,0.7049560546875
449,200,144,0.6988525390625
499,200,202,0.7049560546875
37,201,191,0.8880615234375
87,201,111,0.8880615234375
137,201,135,0.8880615234375
187,201,103,0.8880615234375
237,201,207,0.8880615234375
287,201,127,0.8880615234375
337,201,39,0.8880615234375
387,201,39,0.8880615234375
437,201,95,0.8880615234375
487,201,239,0.8880615234375
25,202,224,0.6988525390625
75,202,242,0.7049560546875
125,202,20,0.6988525390625
175,202,62,0.7049560546875
225,202,104,0.6988525390625
275,202,26,0.7049560546875
325,202,92,0.6988525390625
375,202,38,0.7049560546875
425,202,112,0.6988525390625
475,202,130,0.7049560546875
13,203,87,0.8880615234375
63,203,83,0.8880615234375
113,203,151,0.8880615234375
163,203,235,0.8880615234375
213,203,71,0.8880615234375
263,203,3,0.8880615234375
313,203,71,0.8880615234375
363,203,11,0.8880615234375
413,203,215,0.8880615234375
463,203,83,0.8880615234375
1,204,56,0.6988525390625
51,204,90,0.7049560546875
101,204,236,0.6988525390625
151,204,254,0.7049560546875
201,204,112,0.6988525390625
251,204,114,0.7049560546875
301,204,244,0.6988525390625
351,204,198,0.7049560546875
401,204,8,0.6988525390625
451,204,202,0.7049560546875
501,204,124,0.6988525390625
39,205,63,0.8880615234375
89,205,207,0.8880615234375
139,205,215,0.8880615234375
189,205,55,0.8880615234375
239,205,207,0.8880615234375
289,205,95,0.8880615234375
339,205,87,0.8880615234375
389,205,151,0.8880615234375
439,205,31,0.8880615234375
489,205,79,0.8880615234375
27,206,34,0.7049560546875
77,206,212,0.6988525390625
127,206,22,0.7049560546875
177,206,16,0.6988525390625
227,206,186,0.7049560546875
277,206,204,0.6988525390625
327,206,206,0.7049560546875
377,206,72,0.6988525390625
427,206,178,0.7049560546875
477,206,164,0.6988525390625
15,207,123,0.8880615234375
65,207,159,0.8880615234375
115,207,67,0.8880615234375
165,207,143,0.8880615234375
215,207,219,0.8880615234375
265,207,95,0.8880615234375
315,207,19,0.8880615234375
365,207,15,0.8880615234375
415,207,187,0.8880615234375
465,207,95,0.8880615234375
3,208,138,0.7049560546875
53,208,44,0.6988525390625
103,208,182,0.7049560546875
153,208,8,0.6988525390625
203,208,82,0.7049560546875
253,208,116,0.6988525390625
303,208,206,0.7049560546875
353,208,0,0.6988525390625
403,208,218,0.7049560546875
453,208,92,0.6988525390625
503,208,166,0.7049560546875
41,209,103,0.8880615234375
91,209,247,0.8880615234375
141,209,255,0.8880615234375
191,209,127,0.8880615234375
241,209,7,0.8880615234375
291,209,215,0.8880615234375
341,209,47,0.8880615234375
391,209,47,0.8880615234375
441,209,231,0.8880615234375
491,209,87,0.8880615234375
29,210,4,0.6988525390625
79,210,46,0.7049560546875
129,210,232,0.6988525390625
179,210,106,0.7049560546875
229,210,28,0.6988525390625
279,210,6,0.7049560546875
329,210,160,0.6988525390625
379,210,66,0.7049560546875
429,210,148,0.6988525390625
479,210,254,0.7049560546875
17,211,247,0.8880615234375
67,211,11,0.8880615234375
117,211,231,0.8880615234375
167,211,179,0.8880615234375
217,211,199,0.8880615234375
267,211,75,0.8880615234375
317,211,87,0.8880615234375
367,211,195,0.8880615234375
417,211,55,0.8880615234375
467,211,43,0.8880615234375
5,212,204,0.6988525390625
55,212,14,0.7049560546875
105,212,64,0.6988525390625
155,212,18,0.7049560546875
205,212,164,0.6988525390625
255,212,198,0.7049560546875
305,212,168,0.6988525390625
355,212,250,0.7049560546875
405,212,28,0.6988525390625
455,212,62,0.7049560546875
505,212,144,0.6988525390625
43,213,199,0.8880615234375
93,213,23,0.8880615234375
143,213,111,0.8880615234375
193,213,239,0.8880615234375
243,213,167,0.8880615234375
293,213,23,0.8880615234375
343,213,223,0.8880615234375
393,213,223,0.8880615234375
443,213,7,0.8880615234375
493,213,247,0.8880615234375
31,214,150,0.7049560546875
81,214,128,0.6988525390625
131,214,42,0.7049560546875
181,214,76,0.6988525390625
231,214,30,0.7049560546875
281,214,232,0.6988525390625
331,214,210,0.7049560546875
381,214,52,0.6988525390625
431,214,230,0.7049560546875
481,214,80,0.6988525390625
19,215,51,0.8880615234375
69,215,31,0.8880615234375
119,215,251,0.8880615234375
169,215,111,0.8880615234375
219,215,3,0.8880615234375
269,215,31,0.8880615234375
319,215,219,0.8880615234375
369,215,111,0.8880615234375
419,215,115,0.8880615234375
469,215,223,0.8880615234375
7,216,246,0.7049560546875
57,216,40,0.6988525390625
107,216,146,0.7049560546875
157,216,132,0.6988525390625
207,216,62,0.7049560546875
257,216,16,0.6988525390625
307,216,138,0.7049560546875
357,216,252,0.6988525390625
407,216,230,0.7049560546875
457,216,120,0.6988525390625
507,216,98,0.7049560546875
45,217,79,0.8880615234375
95,217,255,0.8880615234375
145,217,167,0.8880615234375
195,217,199,0.8880615234375
245,217,191,0.8880615234375
295,217,15,0.8880615234375
345,217,7,0.8880615234375
395,217,135,0.8880615234375
445,217,143,0.8880615234375
495,217,31,0.8880615234375
33,218,200,0.6988525390625
83,218,186,0.7049560546875
133,218,220,0.6988525390625
183,218,102,0.7049560546875
233,218,48,0.6988525390625
283,218,130,0.7049560546875
333,218,164,0.6988525390625
383,218,78,0.7049560546875
433,218,184,0.6988525390625
483,218,106,0.7049560546875
21,219,7,0.8880615234375
71,219,99,0.8880615234375
121,219,71,0.8880615234375
171,219,235,0.8880615234375
221,219,247,0.8880615234375
271,219,83,0.8880615234375
321,219,183,0.8880615234375
371,219,107,0.8880615234375
421,219,167,0.8880615234375
471,219,3,0.8880615234375
9,220,112,0.6988525390625
59,220,210,0.7049560546875
109,220,52,0.6988525390625
159,220,198,0.7049560546875
209,220,40,0.6988525390625
259,220,10,0.7049560546875
309,220,188,0.6988525390625
359,220,78,0.7049560546875
409,220,128,0.6988525390625
459,220,194,0.7049560546875
509,220,132,0.6988525390625
47,221,47,0.8880615234375
97,221,255,0.8880615234375
147,221,151,0.8880615234375
197,221,55,0.8880615234375
247,221,31,0.8880615234375
297,221,143,0.8880615234375
347,221,247,0.8880615234375
397,221,247,0.8880615234375
447,221,111,0.8880615234375
497,221,31,0.8880615234375
35,222,90,0.7049560546875
85,222,236,0.6988525390625
135,222,142,0.7049560546875
185,222,232,0.6988525390625
235,222,82,0.7049560546875
285,222,196,0.6988525390625
335,222,70,0.7049560546875
385,222,64,0.6988525390625
435,222,202,0.7049560546875
485,222,220,0.6988525390625
23,223,155,0.8880615234375
73,223,255,0.8880615234375
123,223,147,0.8880615234375
173,223,207,0.8880615234375
223,223,251,0.8880615234375
273,223,63,0.8880615234375
323,223,195,0.8880615234375
373,223,47,0.8880615234375
423,223,27,0.8880615234375
473,223,255,0.8880615234375
11,224,178,0.7049560546875
61,224,180,0.6988525390625
111,224,206,0.7049560546875
161,224,96,0.6988525390625
211,224,122,0.7049560546875
261,224,220,0.6988525390625
311,224,38,0.7049560546875
361,224,248,0.6988525390625
411,224,194,0.7049560546875
461,224,228,0.6988525390625
511,224,190,0.7049560546875
49,225,71,0.8880615234375
99,225,87,0.8880615234375
149,225,47,0.8880615234375
199,225,143,0.8880615234375
249,225,167,0.8880615234375
299,225,87,0.8880615234375
349,225,255,0.8880615234375
399,225,223,0.8880615234375
449,225,135,0.8880615234375
499,225,247,0.8880615234375
37,226,220,0.6988525390625
87,226,70,0.7049560546875
137,226,192,0.6988525390625
187,226,194,0.7049560546875
237,226,84,0.6988525390625
287,226,94,0.7049560546875
337,226,152,0.6988525390625
387,226,26,0.7049560546875
437,226,76,0.6988525390625
487,226,118,0.7049560546875
25,227,199,0.8880615234375
75,227,235,0.8880615234375
125,227,183,0.8880615234375
175,227,227,0.8880615234375
225,227,87,0.8880615234375
275,227,203,0.8880615234375
325,227,71,0.8880615234375
375,227,115,0.8880615234375
425,227,231,0.8880615234375
475,227,139,0.8880615234375
13,228,132,0.6988525390625
63,228,198,0.7049560546875
113,228,136,0.6988525390625
163,228,218,0.7049560546875
213,228,220,0.6988525390625
263,228,30,0.7049560546875
313,228,16,0.6988525390625
363,228,226,0.7049560546875
413,228,84,0.6988525390625
463,228,54,0.7049560546875
1,229,111,0.8880615234375
51,229,199,0.8880615234375
101,229,247,0.8880615234375
151,229,95,0.8880615234375
201,229,191,0.8880615234375
251,229,103,0.8880615234375
301,229,151,0.8880615234375
351,229,79,0.8880615234375
401,229,111,0.8880615234375
451,229,7,0.8880615234375
501,229,23,0.8880615234375
39,230,190,0.7049560546875
89,230,72,0.6988525390625
139,230,178,0.7049560546875
189,230,52,0.6988525390625
239,230,38,0.7049560546875
289,230,208,0.6988525390625
339,230,122,0.7049560546875
389,230,92,0.6988525390625
439,230,46,0.7049560546875
489,230,120,0.6988525390625
27,231,99,0.8880615234375
77,231,63,0.8880615234375
127,231,91,0.8880615234375
177,231,111,0.8880615234375
227,231,243,0.8880615234375
277,231,255,0.8880615234375
327,231,123,0.8880615234375
377,231,79,0.8880615234375
427,231,3,0.8880615234375
477,231,191,0.8880615234375
15,232,30,0.7049560546875
65,232,80,0.6988525390625
115,232,202,0.7049560546875
165,232,188,0.6988525390625
215,232,230,0.7049560546875
265,232,248,0.6988525390625
315,232,98,0.7049560546875
365,232,84,0.6988525390625
415,232,206,0.7049560546875
465,232,160,0.6988525390625
3,233,167,0.8880615234375
53,233,223,0.8880615234375
103,233,239,0.8880615234375
153,233,199,0.8880615234375
203,233,231,0.8880615234375
253,233,15,0.8880615234375
303,233,31,0.8880615234375
353,233,231,0.8880615234375
403,233,167,0.8880615234375
453,233,63,0.8880615234375
503,233,47,0.8880615234375
41,234,240,0.6988525390625
91,234,130,0.7049560546875
141,234,68,0.6988525390625
191,234,142,0.7049560546875
241,234,120,0.6988525390625
291,234,170,0.7049560546875
341,234,12,0.6988525390625
391,234,54,0.7049560546875
441,234,64,0.6988525390625
491,234,210,0.7049560546875
29,235,215,0.8880615234375
79,235,147,0.8880615234375
129,235,151,0.8880615234375
179,235,75,0.8880615234375
229,235,231,0.8880615234375
279,235,35,0.8880615234375
329,235,167,0.8880615234375
379,235,235,0.8880615234375
429,235,151,0.8880615234375
479,235,211,0.8880615234375
17,236,72,0.6988525390625
67,236,74,0.7049560546875
117,236,252,0.6988525390625
167,236,206,0.7049560546875
217,236,96,0.6988525390625
267,236,130,0.7049560546875
317,236,228,0.6988525390625
367,236,246,0.7049560546875
417,236,152,0.6988525390625
467,236,186,0.7049560546875
5,237,151,0.8880615234375
55,237,223,0.8880615234375
105,237,79,0.8880615234375
155,237,55,0.8880615234375
205,237,87,0.8880615234375
255,237,79,0.8880615234375
305,237,255,0.8880615234375
355,237,247,0.8880615234375
405,237,119,0.8880615234375
455,237,127,0.8880615234375
505,237,207,0.8880615234375
43,238,114,0.7049560546875
93,238,36,0.6988525390625
143,238,134,0.7049560546875
193,238,160,0.6988525390625
243,238,74,0.7049560546875
293,238,220,0.6988525390625
343,238,62,0.7049560546875
393,238,216,0.6988525390625
443,238,194,0.7049560546875
493,238,116,0.6988525390625
31,239,187,0.8880615234375
81,239,223,0.8880615234375
131,239,99,0.8880615234375
181,239,175,0.8880615234375
231,239,91,0.8880615234375
281,239,159,0.8880615234375
331,239,19,0.8880615234375
381,239,47,0.8880615234375
431,239,123,0.8880615234375
481,239,223,0.8880615234375
19,240,218,0.7049560546875
69,240,156,0.6988525390625
119,240,102,0.7049560546875
169,240,120,0.6988525390625
219,240,130,0.7049560546875
269,240,196,0.6988525390625
319,240,158,0.7049560546875
369,240,208,0.6988525390625
419,240,170,0.7049560546875
469,240,140,0.6988525390625
7,241,47,0.8880615234375
57,241,167,0.8880615234375
107,241,151,0.8880615234375
157,241,31,0.8880615234375
207,241,31,0.8880615234375
257,241,71,0.8880615234375
307,241,55,0.8880615234375
357,241,175,0.8880615234375
407,241,239,0.8880615234375
457,241,231,0.8880615234375
507,241,55,0.8880615234375
45,242,84,0.6988525390625
95,242,62,0.7049560546875
145,242,152,0.6988525390625
195,242,250,0.7049560546875
245,242,236,0.6988525390625
295,242,86,0.7049560546875
345,242,80,0.6988525390625
395,242,18,0.7049560546875
445,242,228,0.6988525390625
495,242,78,0.7049560546875
33,243,247,0.8880615234375
83,243,171,0.8880615234375
133,243,7,0.8880615234375
183,243,51,0.8880615234375
233,243,231,0.8880615234375
283,243,107,0.8880615234375
333,243,87,0.8880615234375
383,243,35,0.8880615234375
433,243,183,0.8880615234375
483,243,139,0.8880615234375
21,244,92,0.6988525390625
71,244,126,0.7049560546875
121,244,208,0.6988525390625
171,244,34,0.7049560546875
221,244,148,0.6988525390625
271,244,86,0.7049560546875
321,244,216,0.6988525390625
371,244,106,0.7049560546875
421,244,44,0.6988525390625
471,244,46,0.7049560546875
9,245,95,0.8880615234375
59,245,71,0.8880615234375
109,245,183,0.8880615234375
159,245,47,0.8880615234375
209,245,239,0.8880615234375
259,245,231,0.8880615234375
309,245,183,0.8880615234375
359,245,255,0.8880615234375
409,245,191,0.8880615234375
459,245,135,0.8880615234375
509,245,23,0.8880615234375
47,246,166,0.7049560546875
97,246,144,0.6988525390625
147,246,26,0.7049560546875
197,246,92,0.6988525390625
247,246,46,0.7049560546875
297,246,56,0.6988525390625
347,246,66,0.7049560546875
397,246,4,0.6988525390625
447,246,54,0.7049560546875
497,246,224,0.6988525390625
35,247,115,0.8880615234375
85,247,223,0.8880615234375
135,247,59,0.8880615234375
185,247,207,0.8880615234375
235,247,163,0.8880615234375
285,247,159,0.8880615234375
335,247,27,0.8880615234375
385,247,207,0.8880615234375
435,247,51,0.8880615234375
485,247,223,0.8880615234375
23,248,38,0.7049560546875
73,248,120,0.6988525390625
123,248,162,0.7049560546875
173,248,84,0.6988525390625
223,248,78,0.7049560546875
273,248,192,0.6988525390625
323,248,186,0.7049560546875
373,248,172,0.6988525390625
423,248,22,0.7049560546875
473,248,8,0.6988525390625
11,249,199,0.8880615234375
61,249,143,0.8880615234375
111,249,95,0.8880615234375
161,249,167,0.8880615234375
211,249,7,0.8880615234375
261,249,31,0.8880615234375
311,249,79,0.8880615234375
361,249,199,0.8880615234375
411,249,199,0.8880615234375
461,249,79,0.8880615234375
511,249,191,0.8880615234375
49,250,56,0.6988525390625
99,250,42,0.7049560546875
149,250,236,0.6988525390625
199,250,22,0.7049560546875
249,250,32,0.6988525390625
299,250,114,0.7049560546875
349,250,52,0.6988525390625
399,250,126,0.7049560546875
449,250,168,0.6988525390625
499,250,90,0.7049560546875
37,251,103,0.8880615234375
87,251,195,0.8880615234375
137,251,231,0.8880615234375
187,251,11,0.8880615234375
237,251,119,0.8880615234375
287,251,19,0.8880615234375
337,251,183,0.8880615234375
387,251,11,0.8880615234375
437,251,199,0.8880615234375
487,251,227,0.8880615234375
25,252,64,0.6988525390625
75,252,194,0.7049560546875
125,252,68,0.6988525390625
175,252,214,0.7049560546875
225,252,152,0.6988525390625
275,252,154,0.7049560546875
325,252,44,0.6988525390625
375,252,190,0.7049560546875
425,252,16,0.6988525390625
475,252,242,0.7049560546875
13,253,55,0.8880615234375
63,253,111,0.8880615234375
113,253,159,0.8880615234375
163,253,183,0.8880615234375
213,253,23,0.8880615234375
263,253,255,0.8880615234375
313,253,143,0.8880615234375
363,253,151,0.8880615234375
413,253,87,0.8880615234375
463,253,239,0.8880615234375
1,254,0,0.6988525390625
51,254,202,0.7049560546875
101,254,28,0.6988525390625
151,254,30,0.7049560546875
201,254,216,0.6988525390625
251,254,194,0.7049560546875
301,254,244,0.6988525390625
351,254,86,0.7049560546875
401,254,48,0.6988525390625
451,254,58,0.7049560546875
501,254,76,0.6988525390625
39,255,91,0.8880615234375
89,255,191,0.8880615234375
139,255,83,0.8880615234375
189,255,239,0.8880615234375
239,255,187,0.8880615234375
289,255,255,0.8880615234375
339,255,163,0.8880615234375
389,255,15,0.8880615234375
439,255,27,0.8880615234375
489,255,191,0.8880615234375
27,256,194,0.7049560546875
77,256,100,0.6988525390625
127,256,126,0.7049560546875
177,256,208,0.6988525390625
227,256,170,0.7049560546875
277,256,172,0.6988525390625
327,256,246,0.7049560546875
377,256,72,0.6988525390625
427,256,146,0.7049560546875
477,256,20,0.6988525390625
15,257,31,0.8880615234375
65,257,7,0.8880615234375
115,257,119,0.8880615234375
165,257,239,0.8880615234375
215,257,207,0.8880615234375
265,257,103,0.8880615234375
315,257,119,0.8880615234375
365,257,223,0.8880615234375
415,257,63,0.8880615234375
465,257,199,0.8880615234375
3,258,26,0.7049560546875
53,258,12,0.6988525390625
103,258,182,0.7049560546875
153,258,144,0.6988525390625
203,258,114,0.7049560546875
253,258,4,0.6988525390625
303,258,142,0.7049560546875
353,258,104,0.6988525390625
403,258,74,0.7049560546875
453,258,252,0.6988525390625
503,258,230,0.7049560546875
41,259,39,0.8880615234375
91,259,203,0.8880615234375
141,259,55,0.8880615234375
191,259,131,0.8880615234375
241,259,151,0.8880615234375
291,259,43,0.8880615234375
341,259,103,0.8880615234375
391,259,115,0.8880615234375
441,259,135,0.8880615234375
491,259,235,0.8880615234375
29,260,148,0.6988525390625
79,260,118,0.7049560546875
129,260,152,0.6988525390625
179,260,42,0.7049560546875
229,260,76,0.6988525390625
279,260,46,0.7049560546875
329,260,0,0.6988525390625
379,260,146,0.7049560546875
429,260,164,0.6988525390625
479,260,38,0.7049560546875
17,261,47,0.8880615234375
67,261,199,0.8880615234375
117,261,23,0.8880615234375
167,261,127,0.8880615234375
217,261,31,0.8880615234375
267,261,39,0.8880615234375
317,261,119,0.8880615234375
367,261,207,0.8880615234375
417,261,111,0.8880615234375
467,261,135,0.8880615234375
5,262,156,0.6988525390625
55,262,238,0.7049560546875
105,262,248,0.6988525390625
155,262,66,0.7049560546875
205,262,100,0.6988525390625
255,262,22,0.7049560546875
305,262,192,0.6988525390625
355,262,10,0.7049560546875
405,262,204,0.6988525390625
455,262,30,0.7049560546875
505,262,40,0.6988525390625
43,263,195,0.8880615234375
93,263,255,0.8880615234375
143,263,91,0.8880615234375
193,263,79,0.8880615234375
243,263,51,0.8880615234375
293,263,191,0.8880615234375
343,263,187,0.8880615234375
393,263,47,0.8880615234375
443,263,227,0.8880615234375
493,263,255,0.8880615234375
31,264,206,0.7049560546875
81,264,32,0.6988525390625
131,264,26,0.7049560546875
181,264,140,0.6988525390625
231,264,182,0.7049560546875
281,264,40,0.6988525390625
331,264,18,0.7049560546875
381,264,132,0.6988525390625
431,264,254,0.7049560546875
481,264,240,0.6988525390625
19,265,167,0.8880615234375
69,265,127,0.8880615234375
119,265,175,0.8880615234375
169,265,7,0.8880615234375
219,265,39,0.8880615234375
269,265,79,0.8880615234375
319,265,63,0.8880615234375
369,265,103,0.8880615234375
419,265,231,0.8880615234375
469,265,223,0.8880615234375
7,266,118,0.7049560546875
57,266,128,0.6988525390625
107,266,210,0.7049560546875
157,266,180,0.6988525390625
207,266,222,0.7049560546875
257,266,136,0.6988525390625
307,266,186,0.7049560546875
357,266,124,0.6988525390625
407,266,134,0.7049560546875
457,266,16,0.6988525390625
507,266,226,0.7049560546875
45,267,23,0.8880615234375
95,267,147,0.8880615234375
145,267,215,0.8880615234375
195,267,235,0.8880615234375
245,267,135,0.8880615234375
295,267,67,0.8880615234375
345,267,135,0.8880615234375
395,267,75,0.8880615234375
445,267,151,0.8880615234375
495,267,147,0.8880615234375
33,268,88,0.6988525390625
83,268,122,0.7049560546875
133,268,204,0.6988525390625
183,268,222,0.7049560546875
233,268,144,0.6988525390625
283,268,18,0.7049560546875
333,268,212,0.6988525390625
383,268,230,0.7049560546875
433,268,104,0.6988525390625
483,268,42,0.7049560546875
21,269,183,0.8880615234375
71,269,127,0.8880615234375
121,269,207,0.8880615234375
171,269,87,0.8880615234375
221,269,247,0.8880615234375
271,269,207,0.8880615234375
321,269,95,0.8880615234375
371,269,87,0.8880615234375
421,269,151,0.8880615234375
471,269,31,0.8880615234375
9,270,152,0.6988525390625
59,270,66,0.7049560546875
109,270,116,0.6988525390625
159,270,54,0.7049560546875
209,270,112,0.6988525390625
259,270,90,0.7049560546875
309,270,44,0.6988525390625
359,270,110,0.7049560546875
409,270,232,0.6988525390625
459,270,210,0.7049560546875
509,270,68,0.6988525390625
47,271,251,0.8880615234375
97,271,223,0.8880615234375
147,271,131,0.8880615234375
197,271,207,0.8880615234375
247,271,155,0.8880615234375
297,271,159,0.8880615234375
347,271,83,0.8880615234375
397,271,207,0.8880615234375
447,271,59,0.8880615234375
497,271,31,0.8880615234375
35,272,106,0.7049560546875
85,272,76,0.6988525390625
135,272,22,0.7049560546875
185,272,168,0.6988525390625
235,272,50,0.7049560546875
285,272,148,0.6988525390625
335,272,110,0.7049560546875
385,272,160,0.6988525390625
435,272,122,0.7049560546875
485,272,60,0.6988525390625
23,273,239,0.8880615234375
73,273,39,0.8880615234375
123,273,55,0.8880615234375
173,273,63,0.8880615234375
223,273,63,0.8880615234375
273,273,135,0.8880615234375
323,273,87,0.8880615234375
373,273,111,0.8880615234375
423,273,239,0.8880615234375
473,273,167,0.8880615234375
11,274,18,0.7049560546875
61,274,228,0.6988525390625
111,274,78,0.7049560546875
161,274,200,0.6988525390625
211,274,74,0.7049560546875
261,274,124,0.6988525390625
311,274,230,0.7049560546875
361,274,0,0.6988525390625
411,274,98,0.7049560546875
461,274,116,0.6988525390625
511,274,30,0.7049560546875
49,275,247,0.8880615234375
99,275,203,0.8880615234375
149,275,231,0.8880615234375
199,275,179,0.8880615234375
249,275,7,0.8880615234375
299,275,11,0.8880615234375
349,275,151,0.8880615234375
399,275,131,0.8880615234375
449,275,55,0.8880615234375
499,275,43,0.8880615234375
37,276,172,0.6988525390625
87,276,238,0.7049560546875
137,276,96,0.6988525390625
187,276,50,0.7049560546875
237,276,132,0.6988525390625
287,276,166,0.7049560546875
337,276,72,0.6988525390625
387,276,218,0.7049560546875
437,276,60,0.6988525390625
487,276,222,0.7049560546875
25,277,127,0.8880615234375
75,277,71,0.8880615234375
125,277,23,0.8880615234375
175,277,175,0.8880615234375
225,277,47,0.8880615234375
275,277,231,0.8880615234375
325,277,23,0.8880615234375
375,277,223,0.8880615234375
425,277,95,0.8880615234375
475,277,7,0.8880615234375
13,278,196,0.6988525390625
63,278,246,0.7049560546875
113,278,96,0.6988525390625
163,278,10,0.7049560546875
213,278,236,0.6988525390625
263,278,254,0.7049560546875
313,278,8,0.6988525390625
363,278,178,0.7049560546875
413,278,20,0.6988525390625
463,278,70,0.7049560546875
1,279,79,0.8880615234375
51,279,179,0.8880615234375
101,279,95,0.8880615234375
151,279,123,0.8880615234375
201,279,239,0.8880615234375
251,279,195,0.8880615234375
301,279,95,0.8880615234375
351,279,155,0.8880615234375
401,279,239,0.8880615234375
451,279,243,0.8880615234375
501,279,159,0.8880615234375
39,280,22,0.7049560546875
89,280,72,0.6988525390625
139,280,114,0.7049560546875
189,280,36,0.6988525390625
239,280,158,0.7049560546875
289,280,240,0.6988525390625
339,280,234,0.7049560546875
389,280,92,0.6988525390625
439,280,70,0.7049560546875
489,280,216,0.6988525390625
27,281,7,0.8880615234375
77,281,79,0.8880615234375
127,281,63,0.8880615234375
177,281,103,0.8880615234375
227,281,199,0.8880615234375
277,281,127,0.8880615234375
327,281,143,0.8880615234375
377,281,135,0.8880615234375
427,281,7,0.8880615234375
477,281,15,0.8880615234375
15,282,62,0.7049560546875
65,282,168,0.6988525390625
115,282,218,0.7049560546875
165,282,252,0.6988525390625
215,282,70,0.7049560546875
265,282,144,0.6988525390625
315,282,98,0.7049560546875
365,282,196,0.6988525390625
415,282,110,0.7049560546875
465,282,24,0.6988525390625
3,283,203,0.8880615234375
53,283,199,0.8880615234375
103,283,99,0.8880615234375
153,283,7,0.8880615234375
203,283,235,0.8880615234375
253,283,247,0.8880615234375
303,283,19,0.8880615234375
353,283,55,0.8880615234375
403,283,107,0.8880615234375
453,283,39,0.8880615234375
503,283,67,0.8880615234375
41,284,80,0.6988525390625
91,284,50,0.7049560546875
141,284,84,0.6988525390625
191,284,230,0.7049560546875
241,284,8,0.6988525390625
291,284,106,0.7049560546875
341,284,92,0.6988525390625
391,284,46,0.7049560546875
441,284,160,0.6988525390625
491,284,226,0.7049560546875
29,285,87,0.8880615234375
79,285,239,0.8880615234375
129,285,191,0.8880615234375
179,285,151,0.8880615234375
229,285,247,0.8880615234375
279,285,31,0.8880615234375
329,285,143,0.8880615234375
379,285,183,0.8880615234375
429,285,55,0.8880615234375
479,285,175,0.8880615234375
17,286,176,0.6988525390625
67,286,250,0.7049560546875
117,286,140,0.6988525390625
167,286,238,0.7049560546875
217,286,72,0.6988525390625
267,286,242,0.7049560546875
317,286,36,0.6988525390625
367,286,38,0.7049560546875
417,286,224,0.6988525390625
467,286,106,0.7049560546875
5,287,143,0.8880615234375
55,287,219,0.8880615234375
105,287,127,0.8880615234375
155,287,83,0.8880615234375
205,287,143,0.8880615234375
255,287,123,0.8880615234375
305,287,191,0.8880615234375
355,287,131,0.8880615234375
405,287,47,0.8880615234375
455,287,91,0.8880615234375
505,287,127,0.8880615234375
43,288,18,0.7049560546875
93,288,212,0.6988525390625
143,288,46,0.7049560546875
193,288,0,0.6988525390625
243,288,218,0.7049560546875
293,288,124,0.6988525390625
343,288,70,0.7049560546875
393,288,24,0.6988525390625
443,288,98,0.7049560546875
493,288,68,0.6988525390625
31,289,191,0.8880615234375
81,289,71,0.8880615234375
131,289,87,0.8880615234375
181,289,239,0.8880615234375
231,289,15,0.8880615234375
281,289,103,0.8880615234375
331,289,87,0.8880615234375
381,289,63,0.8880615234375
431,289,95,0.8880615234375
481,289,7,0.8880615234375
19,290,74,0.7049560546875
69,290,252,0.6988525390625
119,290,166,0.7049560546875
169,290,160,0.6988525390625
219,290,226,0.7049560546875
269,290,116,0.6988525390625
319,290,126,0.7049560546875
369,290,248,0.6988525390625
419,290,250,0.7049560546875
469,290,108,0.6988525390625
7,291,243,0.8880615234375
57,291,135,0.8880615234375
107,291,235,0.8880615234375
157,291,183,0.8880615234375
207,291,227,0.8880615234375
257,291,23,0.8880615234375
307,291,139,0.8880615234375
